20, 8, 2019, 14, 57, 57, 24.500000
20, 8, 2019, 15, 0, 5, 24.500000
20, 8, 2019, 15, 10, 3, 24.000000
20, 8, 2019, 15, 20, 2, 24.000000
20, 8, 2019, 15, 30, 3, 24.000000
20, 8, 2019, 15, 40, 2, 24.100000
20, 8, 2019, 15, 50, 3, 24.100000
20, 8, 2019, 16, 0, 3, 24.200001
20, 8, 2019, 16, 10, 2, 24.299999
20, 8, 2019, 16, 20, 3, 24.299999
20, 8, 2019, 16, 30, 3, 24.100000
20, 8, 2019, 16, 40, 2, 24.100000
20, 8, 2019, 16, 50, 3, 23.900000
20, 8, 2019, 17, 0, 3, 24.000000
20, 8, 2019, 17, 10, 2, 23.799999
20, 8, 2019, 17, 20, 3, 24.000000
20, 8, 2019, 17, 30, 3, 23.900000
20, 8, 2019, 17, 40, 2, 23.799999
20, 8, 2019, 17, 50, 3, 23.799999
20, 8, 2019, 18, 0, 5, 23.600000
20, 8, 2019, 18, 10, 3, 23.500000
20, 8, 2019, 18, 20, 2, 23.600000
20, 8, 2019, 18, 30, 3, 23.700001
20, 8, 2019, 18, 40, 3, 23.700001
20, 8, 2019, 18, 50, 2, 23.700001
20, 8, 2019, 19, 0, 3, 23.700001
20, 8, 2019, 19, 10, 3, 23.400000
20, 8, 2019, 19, 20, 2, 23.400000
20, 8, 2019, 19, 30, 3, 23.400000
20, 8, 2019, 19, 40, 2, 23.200001
20, 8, 2019, 19, 50, 2, 23.100000
